EXPEDIENTE;TIPO;CIUDAD;TAMAÑO;SECTOR;EMPLEADOS;ACTIVO;PATRIMONIO;VENTAS;UTILIDAD
712432;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;34938,95;22533,97;65003,93;20208,54
131518;ANÓNIMA;DAULE;MICROEMPRESA;SOCIETARIO;4;34920,5;5444,47;0;2685,15
707392;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;9;34909,85;-40333,44;115669,91;-41385,62
304389;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;34909,25;-12730,18;194921,2;931,68
718985;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;6;34907,43;34907,43;15090,76;148,54
131798;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;34904,56;33050,12;324661,01;680,45
115722;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;34896,41;31579,04;192153,19;18426,11
173660;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34893,16;7498,8;65673,44;2919,42
176913;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;34891,55;12175,85;140945,75;2604,53
709804;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;34888,21;14941,36;93364,34;3926,79
302342;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;34879,91;27366,51;93148,11;6798,96
168899;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;34863,19;800;0;0
174961;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34857,58;10324,63;67015,74;9398,36
110766;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34846,58;10855,71;37419,18;82,81
300737;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;34840,92;1825,41;3465;41,7
710818;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;34813,54;2701,32;78545,65;1901,32
713596;RESPONSABILIDAD LIMITADA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;34784,98;30368,88;232637,82;20520,8
77536;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;34765,42;17894,84;196757,62;6482,79
71244;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34746,56;33361,61;30837,5;2214,31
144102;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;34722,75;24000,49;332783,67;2507,88
179769;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;115;34716,38;16584,37;157417,16;7728,87
308889;ANÓNIMA;GUAYAQUIL;MEDIANA;SOCIETARIO;6;34699,26;9005,13;1397070,81;8205,13
304124;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;34695,9;12888,71;41518,57;-12983,99
136497;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;34634,56;2603,27;396832,53;1803,27
146542;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;8;34609,15;8213,51;120570,56;7350,37
176867;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;4;34607,55;21578,39;672243,93;20778,39
165375;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34602,88;34075,54;0;-4358,71
169024;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;34600,86;2654,31;85277,38;17639,74
128974;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;34596,15;26616,53;96939,42;3886,11
718262;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;34582,7;800;0;0
140866;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;8;34549,57;29229,94;99398,91;3292,24
719017;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;3;34512,26;14062;48000;11935,8
307968;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34511,28;1244,44;23397;444,44
84775;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34497,23;-20763,39;33103,57;-53823,65
57030;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;12;34493,59;20113,56;1669,71;106
718541;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;9;34488,09;1924,38;23580,72;1124,38
131826;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34482,96;-2626,57;0;-6947,86
175746;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;34469,71;12733,38;355725,23;3272,23
127035;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;3;34452,29;21200,38;346089,74;-104812,44
176302;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34445,91;22022,59;37785,5;2984,82
111864;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;4;34422,39;1435,72;0;0
167067;ANÓNIMA;ELOY ALFARO;MICROEMPRESA;SOCIETARIO;2;34400,98;-9165,46;0;33,54
28717;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34383,16;33788,86;6966,6;-3140,5
132326;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;34377,12;9720,86;30580;3112,48
311115;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34362,5;26429,1;32630,61;26029,1
41988;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;34360,95;26214,91;14400,8;-1165,21
713424;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;34357,91;8371,54;455365,63;7571,54
23092;RESPONSABILIDAD LIMITADA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;34330,12;5407,17;33281,88;-1932,56
113446;ANÓNIMA;SAMBORONDÓN;MICROEMPRESA;SOCIETARIO;3;34289,66;20979,65;76148,75;1603,96
303147;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;34235,69;4011,14;72599,33;1232,75
144548;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;5;34235,21;30839,42;60000;909,88
700615;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;34227,61;23777,13;85752,32;5507,87
117426;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;7;34225,72;23939,59;79110,34;1290,15
174504;ANÓNIMA;PALESTINA;PEQUEÑA;SOCIETARIO;7;34219,07;30505,03;244426,88;10264,88
129420;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34214,94;5950,69;8764,55;265,84
3419;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;34214,34;34214,34;0;0
170960;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;6;34196;-14662,94;0;0
19818;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34191,29;32570,85;12000;5143,69
308047;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;4;34190,13;30332,6;12680,39;711,99
128251;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;14;34181,24;15010,76;56262,6;0
42181;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;0;34152,41;1041,62;0;0
175803;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;6;34146,49;11303,84;438638,22;0
8640;ANÓNIMA;GUAYAQUIL;MICROEMPRESA;SOCIETARIO;2;34145,35;16208,74;0;0
710052;ANÓNIMA;GUAYAQUIL;PEQUEÑA;SOCIETARIO;5;34139,96;27909,98;106206,95;12256,6
